name,H_mag,a,e,sin_i,n,g,s,LCE,My,family1
8,6.56,2.2014283,0.1448717,0.0971247,110.205216,32.016655,-35.510731,40.63,2,0
18,6.55,2.2957625,0.1801599,0.1701454,103.484712,32.563804,-39.577086,12.71,2,0
40,7.15,2.2672678,0.0215663,0.0654117,105.438927,34.76722,-35.198013,2.99,2,0
43,7.87,2.2033544,0.1405809,0.0706118,110.058872,32.668452,-35.568946,43.38,2,0
72,8.97,2.2662216,0.0741323,0.103738,105.511998,33.884253,-35.56385,1.44,2,0
80,8.08,2.2959616,0.1508137,0.1620072,103.469681,32.865349,-38.309279,5.44,2,0
136,9.57,2.2867858,0.0183484,0.1732009,104.09212,31.892787,-34.817532,2.96,2,0
149,10.39,2.174692,0.0836163,0.025378,112.244267,32.199897,-33.224933,12.69,2,0
207,9.99,2.2839871,0.0656388,0.0589419,104.282906,35.482041,-36.342327,3.18,2,0
228,12.15,2.2014169,0.1815277,0.0521891,110.205375,32.872973,-37.247536,50.68,2,0
244,12.0,2.1744788,0.1071638,0.0624946,112.260668,31.822078,-33.692252,6.59,2,0
254,11.64,2.1948195,0.1178305,0.0725309,110.703432,32.319582,-34.524527,6.59,2,0
270,8.81,2.1983855,0.0931486,0.055608,110.43513,32.682232,-34.064146,11.7,2,0
281,11.81,2.1877749,0.130589,0.0765181,111.238554,32.026641,-34.729131,10.46,2,0
291,11.41,2.2220512,0.1430422,0.0363002,108.673988,33.738761,-36.434983,17.03,2,0
296,12.45,2.2286801,0.1233437,0.0241679,108.188264,34.030107,-36.013856,19.12,2,0
298,11.16,2.2638534,0.1476044,0.1038151,105.677267,33.923326,-37.678082,9.92,2,298
315,12.5,2.2414177,0.117217,0.0420809,107.2683,34.298848,-36.209748,5.85,2,0
317,9.7,2.2865734,0.0417224,0.0312494,104.106013,35.894854,-36.205472,3.5,2,0
336,9.66,2.2518088,0.0882378,0.1071108,106.526823,33.341414,-35.350989,2.56,2,0
341,11.27,2.1993956,0.1276456,0.0916918,110.357963,32.088473,-34.874103,5.64,2,0
352,10.08,2.1940976,0.1367331,0.07479,110.757941,32.300987,-35.096411,3.03,2,0
364,9.7,2.2207733,0.1586387,0.0965366,108.769975,32.705315,-36.671272,19.47,2,0
367,10.5,2.2194294,0.1473923,0.0399476,108.866593,33.616622,-36.51903,18.72,2,0
376,9.5,2.2886257,0.171239,0.1063662,103.965576,34.736961,-39.659699,10.04,2,0
422,10.67,2.2288955,0.1619098,0.0811356,108.172856,33.345464,-37.180439,41.42,2,0
440,11.46,2.2103087,0.153121,0.0376792,109.540599,33.383434,-36.35187,18.99,2,0
443,10.05,2.2154306,0.1002429,0.0823752,109.162035,32.76869,-34.623775,20.68,2,0
453,10.36,2.1832279,0.1396207,0.0931712,111.58665,31.606972,-34.792302,30.16,2,0
496,11.63,2.198895,0.1309534,0.0770131,110.395635,32.382805,-35.061715,10.66,2,0
512,10.7,2.1892022,0.1758445,0.1464212,111.1194,30.194881,-36.948561,532.26,2,0
525,11.94,2.2451919,0.1485549,0.1156772,106.99756,32.962359,-36.947826,22.88,2,0
540,10.57,2.2188901,0.1456729,0.1042235,108.906101,32.429725,-36.046484,41.43,2,0
548,11.24,2.2821695,0.1902043,0.0554563,104.405858,35.664897,-40.834028,31.93,2,0
553,12.01,2.2308297,0.1273453,0.0830861,108.033151,33.307517,-35.922248,3.33,2,0
574,12.23,2.2407997,0.2245452,0.1118862,107.275632,33.143617,-40.8007,250.47,2,0
641,12.42,2.2199205,0.132844,0.018882,108.830525,33.780512,-36.027571,12.19,2,0
654,8.58,2.2969672,0.2130088,0.3164765,103.401519,23.54973,-37.501735,9.16,2,0
685,11.86,2.2358725,0.144745,0.0787663,107.668032,33.500351,-36.740437,43.59,2,0
700,10.93,2.2295369,0.1538522,0.1115151,108.127131,32.57948,-36.662198,16.57,2,0
703,12.45,2.1749203,0.1236937,0.0580318,112.229735,31.934898,-34.17772,28.03,2,0
707,12.05,2.180348,0.0786945,0.0806463,111.807793,31.637764,-33.160977,11.89,2,0
711,11.69,2.2372447,0.1492895,0.1050504,107.568594,33.002582,-36.815134,14.44,2,0
722,12.3,2.171901,0.0741032,0.0887587,112.4608,31.257448,-32.834989,4.45,2,0
728,12.78,2.2545269,0.1356419,0.0639363,106.347799,34.547195,-37.190086,61.61,2,0
730,13.62,2.2451427,0.2103391,0.0668676,107.016476,34.252232,-40.355361,138.07,2,0
736,11.14,2.2019702,0.1031567,0.0705467,110.164492,32.568396,-34.365097,9.01,2,0
749,11.49,2.24483,0.1889319,0.0847833,107.026306,33.83833,-39.045629,65.33,2,0
763,12.41,2.2407119,0.1299471,0.0825397,107.319044,33.629372,-36.399059,0.0,2,0
770,10.9,2.2210075,0.1580024,0.0624129,108.751902,33.391075,-36.849002,49.54,2,0
782,11.24,2.1798214,0.1162452,0.0898543,111.848106,31.512789,-33.960595,11.16,2,0
800,11.27,2.1926716,0.1398885,0.0749882,110.865964,32.241845,-35.177205,10.2,2,0
802,12.58,2.1962822,0.138046,0.081721,110.591472,32.214493,-35.210479,34.46,2,0
809,12.16,2.2830991,0.1448113,0.1178571,104.343641,34.150299,-38.125957,1.81,2,0
810,12.44,2.1787782,0.120857,0.0463352,111.928362,32.203911,-34.161632,2.67,2,0
813,11.38,2.2231979,0.0428513,0.1001697,108.590376,32.583127,-33.721165,3.27,2,0
819,11.85,2.1976604,0.1132635,0.0870829,110.48876,32.114779,-34.417377,12.41,2,0
822,12.02,2.2559322,0.184223,0.0229744,106.236947,34.708565,-39.537807,196.37,2,0
823,11.05,2.221335,0.1387983,0.0756065,108.726613,33.163158,-36.038065,11.33,2,0
825,11.39,2.2259448,0.1139462,0.0532956,108.389029,33.639624,-35.513556,0.3,2,0
827,13.05,2.2745336,0.1185392,0.0621878,104.933669,35.164232,-37.353017,4.64,2,0
831,13.02,2.2126851,0.1461452,0.0914107,109.372327,32.426211,-35.942518,50.76,2,0
836,13.08,2.1900698,0.1495736,0.0946088,111.063294,31.755952,-35.364512,31.81,2,0
837,12.19,2.2982403,0.0315796,0.1259406,103.31441,34.19128,-35.796464,2.92,2,0
841,12.62,2.2551604,0.1095403,0.0620824,106.289046,34.540217,-36.362168,22.03,2,0
843,13.65,2.279159,0.1564479,0.1354274,104.614433,33.422846,-38.270435,7.25,2,0
851,11.37,2.2283245,0.1419945,0.0407541,108.215236,33.912944,-36.600044,11.8,2,0
857,11.28,2.1903624,0.0201328,0.0855526,111.041807,31.816751,-32.680892,3.05,2,0
864,12.65,2.2083281,0.1333857,0.0907182,109.688934,32.38929,-35.388971,10.45,2,0
871,12.48,2.2220725,0.1478356,0.0740746,108.672225,33.216894,-36.422749,15.1,2,0
883,12.54,2.2381477,0.1428761,0.0939491,107.503516,33.316366,-36.646436,9.71,2,883
896,11.62,2.2852396,0.1644684,0.1512783,104.197122,33.018127,-38.679652,7.74,2,0
901,11.46,2.2242064,0.1615279,0.0741417,108.515962,33.298955,-37.065647,27.87,2,0
905,11.45,2.2159149,0.1220933,0.0805791,109.125275,32.878976,-35.2582,29.32,2,0
913,11.82,2.1975346,0.1311444,0.0856831,110.49815,32.152335,-34.984591,6.67,2,0
915,11.51,2.2277156,0.1347784,0.0898278,108.259771,33.066075,-36.020514,1.63,2,0
929,11.62,2.238777,0.1170178,0.0767846,107.458487,33.677326,-35.921152,19.43,2,0
935,12.69,2.2188066,0.1376043,0.0700374,108.912613,33.182426,-35.948632,16.71,2,0
937,11.65,2.2316157,0.1635343,0.0780387,107.972614,33.47983,-37.393367,115.0,2,0
939,11.84,2.2469266,0.1280116,0.0509332,106.873913,34.398908,-36.710621,8.98,2,0
951,11.46,2.2097211,0.147568,0.0885238,109.584928,32.542297,-35.913802,9.94,2,0
956,12.07,2.2981065,0.1575291,0.1118877,103.32287,34.857035,-39.329302,8.57,2,0
960,12.38,2.2483748,0.1148031,0.068234,106.770768,34.156083,-36.244508,3.79,2,0
963,12.17,2.2476799,0.1556264,0.1250227,106.820237,32.764115,-37.225693,13.59,2,0
967,11.76,2.2254856,0.1147344,0.0814076,108.422643,33.136432,-35.381496,0.73,2,0
985,12.55,2.2999983,0.2285089,0.0916229,103.195202,35.755649,-43.701516,95.64,2,0
1016,11.89,2.2193933,0.1356388,0.0958258,108.869566,32.631748,-35.77836,19.75,2,0
1026,12.53,2.2545018,0.1336796,0.0787299,106.333426,34.100856,-37.00898,77.52,2,0
1034,12.18,2.2927835,0.2192649,0.0801988,103.681878,35.69874,-42.851018,54.98,2,0
1037,13.49,2.2545957,0.1516315,0.1078945,106.333032,33.524552,-37.501843,162.9,2,0
1047,11.87,2.2409991,0.1553344,0.0847075,107.298268,33.640368,-37.334417,17.35,2,0
1052,11.89,2.2358602,0.1282501,0.0732118,107.667132,33.668518,-36.211877,16.61,2,0
1055,11.85,2.1984591,0.142224,0.0862057,110.428737,32.133668,-35.368571,39.05,2,0
1056,11.64,2.2299936,0.123048,0.0795102,108.093878,33.324504,-35.809655,22.72,2,0
1058,11.56,2.1963026,0.123534,0.0757763,110.590944,32.307319,-34.737375,25.38,2,0
1060,12.63,2.2377586,0.1476256,0.1173265,107.531214,32.672163,-36.6572,14.7,2,0
1078,11.27,2.2696033,0.1917627,0.1180475,105.275913,33.725287,-39.816379,86.76,2,0
1088,11.33,2.2014468,0.1510177,0.1161466,110.204255,31.544419,-35.673293,21.04,2,0
1089,11.66,2.2138586,0.1412552,0.0532931,109.277826,33.335778,-35.992851,16.18,2,0
1110,11.34,2.2182566,0.1689584,0.1183684,108.953191,32.053051,-36.873834,69.03,2,0
1117,11.76,2.2477718,0.1590232,0.069303,106.813549,34.179156,-37.879209,16.88,2,0
1120,11.93,2.2162774,0.1249961,0.0737728,109.099148,33.017501,-35.406384,7.51,2,0
1123,11.58,2.2248253,0.1383637,0.0960877,108.468381,32.802346,-36.054382,18.55,2,0
1126,11.77,2.2721906,0.1972357,0.1092899,105.097633,34.152576,-40.332322,83.51,2,0
1130,11.9,2.2287136,0.1450307,0.0525569,108.187202,33.74975,-36.660702,51.86,2,0
1133,12.05,2.186158,0.1343738,0.0787193,111.362015,31.953624,-34.765757,31.61,2,0
1141,13.19,2.2705598,0.133213,0.0644883,105.20926,35.016297,-37.70179,4.13,2,0
1147,11.49,2.2710492,0.2115008,0.078307,105.173396,34.950048,-41.433362,128.15,2,0
1150,12.53,2.1909463,0.1431207,0.0508642,110.996952,32.553192,-35.320684,12.86,2,0
1153,11.98,2.1958874,0.1079554,0.0680715,110.622648,32.432733,-34.278613,3.09,2,0
1156,12.27,2.2369919,0.078285,0.0187491,107.587004,34.297304,-35.078851,1.95,2,0
1182,11.44,2.2595625,0.1097547,0.162382,105.979055,31.65799,-35.685994,5.72,2,0
1185,11.81,2.2374983,0.1282526,0.0882638,107.550441,33.411216,-36.148716,33.31,2,0
1188,11.41,2.1906938,0.1400474,0.0768574,111.016421,32.147509,-35.09141,22.88,2,0
1195,12.94,2.2562202,0.2013732,0.1348425,106.21701,32.936774,-39.705397,266.11,2,0
1204,11.92,2.2511657,0.2439648,0.0374872,106.47627,35.091073,-43.148165,552.89,2,0
1216,11.93,2.2323861,0.1606759,0.1224421,107.920538,32.357889,-36.957269,30.17,2,0
1218,13.07,2.2630267,0.1528103,0.0434815,105.734978,35.099302,-38.301704,6.67,2,0
1219,11.82,2.212541,0.1428721,0.0655291,109.373034,33.029092,-35.946391,40.56,2,0
1225,12.01,2.2332345,0.1167939,0.0462292,107.858592,33.976104,-35.88225,12.45,2,0
1249,11.29,2.2243388,0.1288311,0.0943254,108.506488,32.830431,-35.675062,6.8,2,0
1270,12.41,2.2346873,0.1534128,0.0923066,107.753466,33.250953,-36.983158,9.6,2,0
1274,11.79,2.2287663,0.1498233,0.0807351,108.181957,33.326759,-36.712172,9.88,2,0
1293,13.44,2.2271745,0.2076662,0.113175,108.344301,32.509695,-39.111689,221.11,2,0
1307,12.09,2.2504794,0.1211975,0.0805286,106.620962,33.996795,-36.432983,6.16,2,0
1314,12.71,2.2954429,0.1648471,0.1042305,103.502657,35.006741,-39.678945,4.37,2,0
1324,12.73,2.185344,0.1381105,0.0850155,111.425838,31.812393,-34.853229,57.06,2,0
1335,12.72,2.2404708,0.1168533,0.0485274,107.336341,34.190834,-36.131875,2.85,2,0
1338,12.51,2.2639341,0.1296958,0.0875145,105.671679,34.304555,-37.15773,3.88,2,1338
1342,11.08,2.289038,0.210064,0.3636707,103.940145,19.330543,-35.240851,4.38,2,0
1344,12.66,2.2478089,0.1684189,0.0898616,106.810956,33.791936,-38.102353,18.84,2,0
1365,11.78,2.2486991,0.141523,0.098834,106.747569,33.534827,-36.950678,36.49,2,883
1370,13.43,2.2504403,0.1293835,0.092297,106.623804,33.752412,-36.607652,1.82,2,0
1374,13.11,2.2460815,0.2257603,0.1126152,106.887149,33.259175,-40.991433,239.83,2,0
1376,12.47,2.2280167,0.1624089,0.061312,108.237512,33.667066,-37.326978,3.93,2,0
1377,12.8,2.2602322,0.1263188,0.114579,105.931577,33.468317,-36.637161,5.47,2,0
1382,12.01,2.2198091,0.1468556,0.0269096,108.838531,33.749949,-36.503175,46.98,2,0
1387,13.21,2.2584065,0.1514244,0.1060125,106.059948,33.72741,-37.635574,31.69,2,0
1396,11.93,2.2479898,0.1555781,0.0799808,106.798004,33.98044,-37.631309,6.04,2,0
1399,13.52,2.2161085,0.1434974,0.1160437,109.111683,32.019987,-35.80152,8.51,2,0
1401,11.97,2.2267334,0.1174113,0.1420487,108.331731,31.469167,-35.093989,11.08,2,0
1405,12.48,2.2516915,0.141603,0.1295362,106.534995,32.72185,-36.762906,1.75,2,0
1412,12.2,2.2147189,0.1405147,0.0707758,109.214082,33.049374,-35.905671,28.45,2,0
1415,11.93,2.2237533,0.1248511,0.0611167,108.549274,33.46765,-35.746555,5.88,2,0
1418,11.91,2.2416163,0.1451087,0.1221623,107.25417,32.650712,-36.640956,0.0,2,0
1419,11.26,2.2928205,0.1697734,0.1115231,103.680603,34.690586,-39.705052,68.77,2,0
1422,13.15,2.2473322,0.1307917,0.0562473,106.844974,34.341272,-36.802615,1.29,2,0
1446,12.54,2.2456509,0.1365822,0.0833668,106.964914,33.77737,-36.803252,28.71,2,0
1449,11.95,2.2225107,0.1535033,0.1071784,108.641233,32.471258,-36.441845,53.93,2,0
1451,13.1,2.203321,0.1445364,0.0903669,110.063204,32.264916,-35.590738,24.18,2,0
1455,12.68,2.2466897,0.14928,0.1310048,106.890895,32.516538,-36.891094,12.03,2,0
1468,12.55,2.1824278,0.2096798,0.1808091,111.055462,27.842683,-41.149909,999.99,2,0
1472,12.22,2.2340891,0.1523955,0.065227,107.796428,33.781485,-37.116458,20.93,2,0
1476,13.0,2.2811173,0.1458741,0.1130525,104.479584,34.240346,-38.14284,16.73,2,0
1480,13.06,2.2023426,0.1677831,0.0760987,110.133752,32.576651,-36.563412,74.15,2,0
1486,12.73,2.1984947,0.0699243,0.0135598,110.426936,33.025771,-33.664791,7.67,2,0
1492,12.89,2.1739775,0.1594274,0.1036862,112.309797,31.009425,-35.355499,176.62,2,0
1494,12.22,2.1901543,0.1033613,0.0533519,111.057352,32.447961,-34.078615,3.26,2,0
1496,12.44,2.2057223,0.1230128,0.0514308,109.88308,33.00256,-35.132594,26.76,2,0
1500,12.51,2.2425241,0.1710622,0.1178141,107.189093,32.775827,-37.805279,73.58,2,0
1513,13.16,2.1935744,0.1626971,0.067712,110.810318,32.437092,-36.109981,33.3,2,0
1514,12.56,2.2404026,0.1467104,0.0714781,107.341135,33.872046,-37.077587,9.48,2,0
1518,12.38,2.2255209,0.1558097,0.1061035,108.420182,32.614487,-36.635989,32.62,2,0
1523,12.2,2.2420668,0.1475705,0.0904916,107.221667,33.538686,-37.000694,6.6,2,0
1527,11.96,2.2274172,0.1425544,0.0854588,108.281467,33.156693,-36.339414,4.81,2,0
1530,13.16,2.2487027,0.1580452,0.0934223,106.747488,33.705056,-37.663772,21.6,2,0
1536,12.61,2.2041702,0.1508837,0.0377821,109.999248,33.151134,-36.076856,13.14,2,0
1549,12.29,2.2308468,0.1207496,0.08673,108.031882,33.206214,-35.715898,9.67,2,0
1562,11.9,2.2263611,0.1196753,0.0840187,108.358661,33.126052,-35.526505,5.3,2,0
1563,12.38,2.1913935,0.1541756,0.0968672,110.961244,31.76863,-35.562904,34.28,2,0
1577,12.68,2.230348,0.143689,0.071779,108.067976,33.537479,-36.550193,8.8,2,0
1590,11.6,2.2301756,0.1308807,0.0840497,108.080679,33.242371,-36.068628,13.13,2,0
1594,11.83,2.2691252,0.1555187,0.1410275,105.309288,32.892154,-37.826897,10.52,2,0
1601,12.21,2.2339706,0.1199481,0.0755831,107.805364,33.542393,-35.853084,17.65,2,0
1602,12.23,2.2446134,0.1537091,0.0610276,107.039073,34.204843,-37.571739,16.85,2,0
1608,12.67,2.2139634,0.1215437,0.0696899,109.27029,33.036594,-35.248528,5.6,2,0
1610,13.25,2.2024427,0.1599103,0.0382033,110.128119,33.115926,-36.41171,40.04,2,0
1619,12.15,2.2410915,0.1497,0.0918959,107.291676,33.462682,-37.053396,16.42,2,0
1621,11.71,2.2300934,0.1263801,0.0620139,108.086584,33.660532,-36.013572,7.36,2,0
1622,12.13,2.2344794,0.1555188,0.1133122,107.76847,32.701233,-36.884654,27.09,2,0
1629,12.36,2.2378626,0.1645147,0.1667087,107.519063,30.915099,-37.109302,57.05,2,0
1631,12.03,2.2362325,0.1516194,0.1238011,107.64826,32.451811,-36.701733,15.46,2,0
1634,12.67,2.2456595,0.1321989,0.1152666,106.963857,32.941351,-36.39184,9.97,2,0
1636,12.25,2.2346772,0.1237279,0.0813177,107.754162,33.449627,-35.979522,10.89,2,0
1648,11.93,2.2358676,0.1946477,0.0715091,107.667461,33.638881,-39.061335,29.2,2,0
1651,12.11,2.1796153,0.1417108,0.097617,111.863318,31.361594,-34.743329,45.37,2,0
1652,12.36,2.2514426,0.1426069,0.0650667,106.552472,34.364796,-37.338244,10.52,2,0
1661,12.83,2.1836885,0.1190289,0.0597193,111.551023,32.193606,-34.251659,10.24,2,0
1663,11.76,2.2396627,0.1297268,0.0809489,107.394475,33.635115,-36.342476,3.3,2,0
1666,12.55,2.1854245,0.1221053,0.0613255,111.418102,32.21215,-34.38684,27.14,2,0
1667,11.93,2.1900417,0.1274801,0.0673895,111.066355,32.261439,-34.685427,20.44,2,0
1675,11.78,2.2332356,0.151042,0.1081603,107.857719,32.796197,-36.68767,39.52,2,0
1676,12.58,2.2358548,0.1815323,0.0929256,107.668717,33.204317,-38.265777,30.87,2,0
1682,12.71,2.2387882,0.1405088,0.0757339,107.457753,33.738689,-36.718477,32.16,2,0
1696,12.89,2.2618444,0.1462611,0.0963963,105.819404,34.040739,-37.648375,16.24,2,0
1699,12.38,2.2113342,0.1122864,0.0473376,109.46525,33.266035,-35.000828,0.0,2,0
1703,12.09,2.2147559,0.1121103,0.0661608,109.211672,33.079411,-35.036363,6.29,2,0
1704,12.84,2.2228405,0.1365475,0.0284864,108.616308,33.825603,-36.235011,25.75,2,0
1705,13.26,2.299176,0.1947487,0.1351166,103.250291,34.193926,-40.969937,55.19,2,0
1706,12.83,2.1255034,0.1069021,0.0322456,116.163574,30.708403,-32.532744,45.76,2,0
1707,12.45,2.2191134,0.162494,0.0631863,108.889761,33.331063,-36.988411,19.81,2,0
1713,13.14,2.2282755,0.133572,0.0536707,108.218844,33.738707,-36.236927,4.0,2,0
1717,12.21,2.1964775,0.1820946,0.105312,110.567858,31.763708,-36.839402,252.17,2,0
1720,12.66,2.1884351,0.1325773,0.0145474,111.188105,32.75245,-35.016198,15.92,2,0
1729,12.43,2.2296012,0.0926848,0.0397531,108.122497,33.901576,-35.110721,3.08,2,0
1733,12.7,2.1932107,0.1422024,0.0842474,110.833005,32.094918,-35.219833,25.84,2,0
1736,12.24,2.2286978,0.1658652,0.0830855,108.187878,33.201365,-37.360422,52.39,2,0
1738,12.39,2.1834785,0.1354413,0.0778929,111.566899,31.915925,-34.712483,18.58,2,0
1739,12.71,2.2611336,0.1005168,0.0668202,105.868197,34.595183,-36.289072,1.37,2,0
1744,13.4,2.2295578,0.1729331,0.0700565,108.12508,33.60523,-37.777694,16.34,2,0
1752,13.01,2.2381011,0.1473223,0.0786716,107.506812,33.674816,-36.911764,33.22,2,0
1763,12.74,2.1889027,0.1360665,0.0803866,111.148576,32.012983,-34.897799,11.43,2,0
1769,13.27,2.1786219,0.082319,0.0315447,111.940588,32.2822,-33.302663,17.35,2,0
1779,14.04,2.1752568,0.1472155,0.0257419,112.196011,32.322037,-35.071282,61.17,2,0
1785,12.49,2.2359379,0.1207051,0.0753257,107.663767,33.61035,-35.952908,35.72,2,0
1789,12.25,2.2120426,0.1367483,0.0207802,109.39862,33.625146,-35.890862,10.96,2,0
1790,12.37,2.2381298,0.1548866,0.0832109,107.504918,33.57449,-37.222423,37.43,2,0
1793,12.19,2.2239054,0.1448598,0.0382952,108.537941,33.790658,-36.548212,10.72,2,0
1797,12.69,2.236601,0.0389813,0.0455574,107.615359,34.03349,-34.40599,3.06,2,0
1798,12.8,2.1990515,0.1218847,0.092006,110.383902,32.052888,-34.725303,6.37,2,0
1806,12.02,2.2367184,0.1477244,0.0781744,107.606523,33.644174,-36.891218,12.61,2,0
1807,12.39,2.2262938,0.1436133,0.074937,108.364155,33.334493,-36.419663,27.76,2,0
1810,12.67,2.2239562,0.1338515,0.0819269,108.53425,33.112539,-35.918753,4.55,2,0
1814,12.85,2.2259104,0.1571225,0.067438,108.391076,33.479667,-36.959746,28.09,2,0
1818,13.79,2.1635362,0.1006133,0.0614504,113.116467,31.519965,-33.194642,12.56,2,0
1820,13.14,2.1984325,0.1496419,0.0811988,110.4318,32.28912,-35.676499,38.9,2,0
1822,13.09,2.1701847,0.1529676,0.0245191,112.593987,31.965552,-35.106295,29.99,2,0
1823,12.46,2.2259095,0.1427392,0.0561753,108.391792,33.633636,-36.484224,23.8,2,0
1829,12.27,2.2511357,0.1433519,0.1164108,106.574457,33.118931,-36.965525,15.43,2,0
1830,12.44,2.188356,0.1215805,0.0757589,111.194282,32.065343,-34.450268,4.98,2,0
1831,12.46,2.2392064,0.1335741,0.0874059,107.427323,33.496695,-36.381112,3.54,2,0
1837,12.86,2.2057229,0.1075642,0.0728671,109.883328,32.653116,-34.579764,20.75,2,0
1842,12.36,2.2663947,0.1582214,0.0910573,105.499468,34.355641,-38.359114,18.88,2,0
1850,12.82,2.2509799,0.1270986,0.0590578,106.585405,34.417782,-36.792757,10.85,2,0
1855,12.68,2.2474951,0.1317277,0.0610256,106.832996,34.271189,-36.820763,19.81,2,0
1856,12.72,2.2368801,0.0991574,0.0891499,107.595156,33.32735,-35.268739,2.42,2,0
1857,12.33,2.2436296,0.1315015,0.0868227,107.109749,33.6305,-36.531399,9.01,2,0
1879,12.71,2.2456747,0.1538854,0.0416704,106.963121,34.498677,-37.69866,15.02,2,0
1885,13.64,2.2499589,0.1944388,0.1010386,106.658755,33.628383,-39.393072,35.64,2,0
1897,13.35,2.2831472,0.0964004,0.0585017,104.340359,35.494243,-37.023427,2.81,2,0
1899,12.86,2.2648955,0.1596203,0.1175376,105.604636,33.55769,-38.096994,49.49,2,0
1900,12.13,2.2094402,0.1625013,0.1225311,109.605574,31.668128,-36.281758,25.73,2,0
1905,12.73,2.2234723,0.1548643,0.0521532,108.569707,33.628593,-36.896837,23.91,2,0
1938,12.54,2.2358064,0.1753252,0.0587317,107.675627,33.998027,-38.201503,57.19,2,0
1944,13.68,2.239915,0.1747895,0.1079751,107.375795,33.050229,-37.970429,32.21,2,0
1946,12.03,2.2935871,0.1901977,0.1304403,103.628526,34.16594,-40.556354,18.42,2,0
1950,13.05,2.1784088,0.1488221,0.0660488,111.954628,31.947525,-35.119891,63.12,2,0
1967,12.11,2.2331832,0.1303048,0.0546127,107.862093,33.884018,-36.290235,29.76,2,0
1978,12.86,2.1942347,0.1520971,0.0675837,110.747562,32.462663,-35.704229,13.49,2,0
1988,13.48,2.153776,0.0332128,0.0751418,113.883725,31.026568,-31.890165,2.29,2,0
1990,12.84,2.1740672,0.1050388,0.0646035,112.292835,31.801884,-33.560834,14.4,2,0
1991,13.34,2.2488033,0.1565054,0.1029311,106.740144,33.442226,-37.525383,10.73,2,0
1997,13.29,2.2093322,0.1515205,0.1017242,109.613182,32.211845,-35.983831,20.93,2,0
2004,12.77,2.172161,0.1066065,0.0357123,112.440388,32.081847,-33.607842,0.0,2,0
2013,11.72,2.2899388,0.173787,0.1178053,103.875579,34.437568,-39.706919,23.81,2,0
2017,12.68,2.2520922,0.1385336,0.0855073,106.506372,33.965867,-37.090405,3.45,2,0
2018,14.07,2.1832749,0.1298342,0.0507898,111.582717,32.329432,-34.57982,8.65,2,0
2019,12.27,2.2411496,0.1442994,0.0790453,107.287476,33.734639,-36.973863,8.24,2,0
2028,14.67,2.2966011,0.1038646,0.1487933,103.424998,33.349442,-36.828367,1.17,2,0
2030,13.3,2.2473223,0.117553,0.0486107,106.845734,34.429534,-36.398657,3.31,2,0
2031,12.74,2.2342038,0.144364,0.0852158,107.788334,33.38876,-36.63693,10.83,2,0
2033,12.69,2.2247334,0.170606,0.1464703,108.476417,31.334637,-36.966315,63.08,2,0
2034,12.43,2.245637,0.211057,0.1445487,106.933498,32.119665,-39.789595,299.53,2,0
2036,12.57,2.244518,0.1543685,0.07332,107.045942,34.002992,-37.476937,5.05,2,0
2056,12.28,2.2178323,0.1027855,0.0810403,108.984486,32.88356,-34.794804,10.26,2,0
2070,13.34,2.2499153,0.1081314,0.0455006,106.661077,34.548034,-36.211282,2.91,2,0
2071,13.13,2.2519759,0.1206598,0.0717598,106.514679,34.226164,-36.534866,4.16,2,0
2076,13.96,2.2734542,0.1376158,0.0922458,105.008425,34.5273,-37.761208,0.0,2,2076
2080,12.85,2.1767349,0.1024665,0.0572678,112.086091,31.98652,-33.592958,10.81,2,0
2087,12.98,2.2059185,0.0752801,0.0294713,109.86881,33.190603,-33.981498,3.55,2,0
2088,12.52,2.2070714,0.1198093,0.0884783,109.782679,32.402305,-34.884932,9.3,2,0
2093,12.89,2.2691608,0.1510316,0.1051495,105.30662,34.070525,-38.013068,9.9,2,298
2094,12.1,2.2322637,0.1469702,0.0956304,107.929004,33.077141,-36.63337,9.67,2,883
2110,13.14,2.1980392,0.1196233,0.0180315,110.459955,33.038551,-34.854457,18.12,2,0
2112,12.34,2.2546501,0.1233695,0.070791,106.32373,34.383323,-36.732812,74.42,2,0
2119,13.07,2.2512647,0.1292964,0.0771311,106.565116,34.111773,-36.761213,7.91,2,0
2121,12.28,2.1835741,0.1213423,0.0762891,111.55984,31.93134,-34.270149,6.79,2,0
2129,14.22,2.1809382,0.1321759,0.0791589,111.762115,31.786755,-34.548236,5.68,2,0
2130,13.03,2.2528866,0.1417889,0.0979321,106.450121,33.7271,-37.083405,9.35,2,883
2143,13.47,2.2807612,0.1938019,0.1320745,104.504606,33.69372,-40.233037,45.16,2,0
2156,12.49,2.2425127,0.1685395,0.0836475,107.189717,33.700898,-37.986596,54.19,2,0
2162,12.58,2.2272865,0.1249438,0.0498141,108.291032,33.740023,-35.929723,7.43,2,0
2171,12.59,2.256329,0.1386082,0.1139972,106.20786,33.063044,-37.000385,82.61,2,0
2175,13.59,2.2153442,0.1620174,0.077971,109.170259,32.950566,-36.752336,41.67,2,0
2178,13.48,2.2076578,0.1078122,0.0453758,109.738871,33.130003,-34.764764,0.66,2,0
2195,12.29,2.2217959,0.0944825,0.0727185,108.69296,33.163142,-34.762844,1.73,2,0
2199,12.56,2.2413609,0.1546976,0.1379237,107.272579,32.119608,-36.855637,40.89,2,0
2213,13.2,2.1983623,0.1640071,0.0808381,110.436498,32.344501,-36.255087,53.96,2,0
