name,H_mag,a,e,sin_i,n,g,s,LCE,My,family1
32280,14.3,2.8724792,0.0343617,0.0414351,73.927024,71.126831,-65.430392,1.51,-2,158
32284,13.77,2.9152361,0.0549293,0.041722,72.305472,75.439923,-69.205901,1.48,-2,158
32292,14.21,2.8554533,0.0915082,0.0313996,74.589116,70.87856,-67.265528,1.57,-2,0
32298,14.33,2.9295656,0.0944974,0.0376651,71.774826,77.681666,-73.082861,1.4,-2,158
32306,13.65,2.9034987,0.0476777,0.0378317,72.74411,74.324118,-68.101424,24.4,-2,158
32307,13.97,2.8838345,0.1778396,0.1585334,73.490142,65.176633,-74.623845,1.8,-2,0
32314,14.29,2.8545703,0.0474803,0.036015,74.624148,69.904917,-64.70339,1.69,-2,158
32315,14.29,2.8963103,0.0474649,0.0373082,73.015832,73.602437,-67.5885,1.6,-2,158
32318,14.59,2.9270476,0.0538329,0.0339655,71.867932,76.966305,-70.147228,1.5,-2,158
32323,14.04,2.8698173,0.0386551,0.0371087,74.029935,71.05829,-65.428909,1.52,-2,158
32352,13.98,2.8979124,0.1547642,0.0451983,72.953835,75.513774,-77.37334,2.22,-2,0
32367,13.97,2.8893874,0.111687,0.0711229,73.276461,72.289352,-70.821418,30.06,-2,0
32399,14.28,2.9150753,0.0608021,0.034706,72.311376,75.730307,-69.610329,1.56,-2,158
32407,13.84,2.8433176,0.052146,0.0397169,75.06784,69.149363,-64.078544,1.5,-2,158
32421,13.68,2.9155697,0.1314662,0.183926,72.294161,62.982058,-69.566162,1.45,-2,0
32554,13.96,2.9031058,0.2134311,0.1365759,72.741993,70.608161,-84.287416,113.77,10,0
32557,13.85,2.8719771,0.0582324,0.0341384,73.94625,71.522761,-66.385899,1.5,-2,158
32563,14.44,2.8895624,0.0690043,0.0388958,73.273609,73.126462,-68.160832,22.41,-2,158
32569,12.46,2.8613346,0.1476333,0.2626455,74.362209,47.790598,-61.952057,0.0,-2,0
32573,14.06,2.900854,0.0640287,0.0348345,72.844106,74.299393,-68.74202,2.52,-2,158
32586,12.99,2.9056015,0.1426867,0.1681707,72.666929,64.670156,-71.10142,18.72,-2,0
32610,14.03,2.9505808,0.0492557,0.0365737,71.009319,79.566786,-71.620293,1.49,-2,158
32611,14.57,2.8697448,0.030772,0.0378399,74.03277,70.975446,-65.19443,1.49,-2,158
32645,14.65,2.9525003,0.0577757,0.01598,70.939943,80.512463,-72.411353,4.47,-2,0
32646,13.34,2.9393785,0.0787447,0.2154407,71.418344,59.248211,-64.659621,1.62,-2,0
32647,14.11,2.9463006,0.0350658,0.2072586,71.166716,60.921503,-63.684989,1.49,-2,845
32660,14.82,2.953533,0.0619968,0.0361765,70.9028,80.386724,-72.531411,4.47,-2,158
32672,14.96,2.9467217,0.0856068,0.0255487,71.148548,79.935608,-73.8289,1.37,-2,0
32675,14.89,2.9565713,0.1242204,0.0211355,70.795162,78.924211,-79.042982,191.28,10,0
32677,14.81,2.9390385,0.0494407,0.0367009,71.428314,78.187806,-70.77637,1.5,-2,158
32732,14.4,2.9329589,0.0733447,0.0393496,71.650478,77.676261,-71.65468,1.49,-2,158
32798,13.71,2.8797773,0.2014518,0.2460572,73.646276,52.229853,-70.977481,25.47,10,0
32860,14.55,2.9351137,0.0922159,0.0344541,71.571304,78.380893,-73.35478,0.0,-2,158
32861,13.64,2.9066598,0.0285428,0.0402822,72.626066,74.418521,-67.658185,1.3,-2,158
32863,14.28,2.9360206,0.0399365,0.0376402,71.538611,77.729507,-70.143493,1.49,-2,158
32866,14.41,2.9500414,0.0950362,0.0346104,71.028308,80.457553,-74.823161,1.06,-2,158
32871,13.78,2.9295659,0.0645975,0.035204,71.775143,77.322955,-70.892537,1.43,-2,158
32873,14.63,2.9276991,0.0624466,0.0386828,71.84388,76.973429,-70.583966,1.49,-2,158
32874,14.56,2.9264749,0.0646983,0.0331677,71.888957,77.046619,-70.669461,1.62,-2,158
32875,15.08,2.9230215,0.1092694,0.0312812,72.015922,77.441122,-74.052986,1.42,-2,0
32894,14.6,2.8313111,0.0315321,0.0412032,75.546241,68.83821,-62.595669,1.4,-2,0
32938,14.42,2.9096406,0.1889001,0.2189425,72.514754,58.104405,-73.827624,30.57,-2,0
32980,14.38,2.8792625,0.0433212,0.2044271,73.667835,56.504977,-60.160813,0.28,-2,0
32992,15.1,2.933223,0.0537841,0.0341708,71.640943,77.652022,-70.589933,1.5,-2,158
32999,12.84,2.8552638,0.0709917,0.2909551,74.600873,41.558261,-54.468168,0.0,-2,0
33108,13.91,2.8771066,0.0060862,0.0404428,73.748699,71.473023,-65.292482,1.48,-2,0
33129,13.98,2.8339771,0.1284015,0.1303024,75.439424,70.020614,-66.407992,20.35,-2,0
33143,14.14,2.8683124,0.0452552,0.0375069,74.088197,70.969494,-65.54515,1.41,-2,158
33153,13.81,2.828306,0.0497827,0.0356407,75.666291,71.995669,-63.0234,44.35,-2,158
33164,13.5,2.9087449,0.0409807,0.0348101,72.547852,74.887333,-68.253849,1.68,-2,158
33171,13.91,2.8364332,0.0666451,0.034015,75.341342,69.759706,-64.34401,2.26,-2,158
33176,14.58,2.8561812,0.0492839,0.0389658,74.560991,69.962585,-64.848072,1.49,-2,158
33189,14.49,2.8736469,0.2081539,0.0459896,73.879031,75.784403,-84.275616,1.4,-2,0
33192,14.19,2.869439,0.0463494,0.0320068,74.044515,71.232586,-65.723993,1.49,-2,158
33202,14.46,2.9310464,0.0587478,0.0094481,71.720708,77.954626,-70.886287,1.28,-2,0
33203,13.78,2.9116375,0.052697,0.0357917,72.439633,75.250789,-68.92979,1.5,-2,158
33220,14.74,2.8936013,0.2805885,0.1392377,73.114471,72.651781,-99.320839,0.0,-2,0
33231,13.35,2.8333754,0.0813011,0.2476414,75.465972,50.413725,-56.460166,21.89,-2,0
33250,13.72,2.9392193,0.2451266,0.1333091,71.418519,78.385455,-96.18149,18.32,-2,0
33258,14.56,2.8660302,0.1915524,0.041971,74.174202,74.824966,-80.360673,8.51,-2,0
33263,14.48,2.9302769,0.0747062,0.037267,71.748912,77.467184,-71.571185,1.49,-2,158
33294,13.5,2.8867441,0.2716781,0.250515,73.379392,53.755259,-83.930403,3.89,-2,0
33312,13.05,2.8557047,0.0292916,0.2072664,74.581864,54.658854,-58.320413,1.49,-2,0
33422,14.74,2.8986629,0.0425912,0.0379873,72.926964,73.776981,-67.558054,2.31,-2,158
33434,13.69,2.9318408,0.0836586,0.0379813,71.691376,77.745877,-72.347088,1.49,-2,158
33445,14.02,2.8768142,0.0500692,0.0388403,73.759786,71.729401,-66.305032,1.44,-2,158
33543,14.57,2.8585947,0.1501722,0.0608433,74.46536,71.858916,-72.941417,0.08,-2,0
33593,13.62,2.897676,0.0335328,0.1645141,72.965689,63.221945,-63.120902,1.9,-2,0
33639,12.79,2.8880567,0.0669126,0.2322388,73.332894,52.960906,-59.947292,16.89,10,0
33688,14.28,2.8610836,0.1412136,0.0419967,74.368135,72.390045,-72.391476,24.31,-2,0
33722,14.12,2.8909774,0.0479831,0.0351886,73.218073,73.151838,-67.257256,1.55,-2,158
33763,13.2,2.9471507,0.1134507,0.1847659,71.134575,65.519477,-69.932388,4.26,-2,0
33823,14.62,2.8941161,0.0472237,0.0323977,73.098914,73.531032,-67.481515,1.54,-2,158
33837,13.72,2.8885802,0.2565919,0.5488692,73.312508,-5.090318,-47.821259,25.22,10,0
33876,12.95,2.9470429,0.1998373,0.2408625,71.13887,59.852039,-76.586473,9.52,-2,0
33922,13.89,2.8644133,0.1099131,0.1539129,74.240295,62.967731,-65.634901,1.49,-2,0
33996,14.68,2.8732257,0.1492744,0.0331032,73.896739,73.65307,-74.547604,1.05,-2,0
34053,13.81,2.9215183,0.0892103,0.1552944,72.073266,66.8401,-67.882126,1.54,-2,0
34087,14.23,2.854716,0.0645682,0.0349253,74.618287,70.187091,-65.484556,21.74,-2,158
34103,14.32,2.9268556,0.07158,0.0358869,71.874883,77.090629,-71.13837,1.81,-2,158
34129,14.31,2.8681824,0.0425555,0.0361135,74.093247,70.975421,-65.456442,1.46,-2,158
34133,14.46,2.9247397,0.0317878,0.0521341,71.953297,75.851732,-68.838987,1.49,-2,0
34141,14.29,2.9058534,0.0629856,0.0394694,72.656034,74.649981,-68.982425,1.2,-2,158
34158,14.87,2.9096449,0.0886533,0.0349875,72.513505,75.494673,-71.046628,28.08,-2,158
34162,14.18,2.8931696,0.0431249,0.0371448,73.134856,73.264679,-67.200456,1.49,-2,158
34165,14.1,2.9358038,0.0987333,0.0349911,71.545953,78.565218,-73.999484,1.26,-2,158
34177,14.17,2.9264779,0.0627938,0.0369874,71.888862,76.907868,-70.535998,1.86,-2,158
34206,14.66,2.8834162,0.0204426,0.0374457,73.506575,72.191008,-65.9161,1.49,-2,0
34236,13.68,2.8863233,0.0513878,0.0364438,73.395334,72.698782,-67.057093,1.49,-2,158
34244,13.59,2.9196426,0.066892,0.1048954,72.142171,71.958381,-68.549268,5.49,-2,0
34256,14.23,2.8421791,0.0678029,0.0381561,75.112853,69.525663,-64.748178,2.61,-2,158
34277,14.24,2.9420693,0.0781988,0.0402222,71.317634,78.762,-72.686848,1.64,-2,158
34278,14.02,2.9304079,0.0739494,0.0276063,71.744061,77.761158,-71.644675,1.26,-2,0
34312,14.37,2.8685711,0.0454281,0.0367935,74.078168,71.014838,-65.577566,1.48,-2,158
34324,14.18,2.8932966,0.0545183,0.0421043,73.129995,73.21031,-67.618106,1.44,-2,158
34332,14.32,2.9452096,0.0472655,0.0398239,71.203817,78.774103,-71.084318,1.49,-2,0
34334,14.49,2.9396454,0.0625261,0.036685,71.406084,78.394636,-71.502573,0.0,-2,158
34336,14.39,2.8711574,0.0510946,0.0377882,73.978004,71.266233,-65.966705,1.49,-2,158
34351,14.37,2.945024,0.0634455,0.0362758,71.210407,79.052728,-71.973652,1.49,-2,158
34375,13.37,2.8531517,0.0895156,0.2920008,74.683702,41.547685,-55.153271,1.53,-2,0
34397,14.48,2.936297,0.0790914,0.0343253,71.52816,78.309733,-72.398254,1.5,-2,158
34403,14.38,2.9433901,0.0750884,0.0378726,71.269642,78.960774,-72.599662,1.46,-2,158
34412,13.94,2.8303178,0.0352835,0.0410165,75.58602,69.244366,-62.624582,1.73,-2,158
34432,14.61,2.9479324,0.0616574,0.0404779,71.105019,79.232397,-72.025538,1.44,-2,158
34443,14.92,2.8545235,0.0437355,0.0366556,74.626013,69.841032,-64.55841,0.93,-2,158
34453,14.62,2.8931053,0.0468748,0.0345196,73.13727,73.36869,-67.372024,0.0,-2,158
34457,14.74,2.8359534,0.030864,0.0360849,75.360696,68.664286,-62.949424,1.54,-2,0
34465,14.81,2.8577711,0.0797086,0.1112765,74.499108,66.312788,-64.776005,1.48,-2,0
34469,14.66,2.9413436,0.0530879,0.0362866,71.34428,78.503782,-71.126461,1.47,-2,158
34471,14.04,2.8637387,0.1244861,0.0363132,74.264998,72.156651,-70.791822,1.0,-2,0
34474,14.01,2.8925754,0.0413768,0.0340683,73.157404,73.286261,-67.134018,1.48,-2,158
34475,14.43,2.8843934,0.0450027,0.0342605,73.469084,72.524429,-66.690044,1.5,-2,158
34478,14.65,2.9060699,0.0269087,0.039568,72.648857,74.377218,-67.586739,14.18,-2,158
34479,14.54,2.8763456,0.0471061,0.0366532,73.777834,71.727189,-66.180892,2.33,-2,158
34485,14.3,2.925231,0.0831399,0.0918877,71.935119,73.840525,-70.48855,1.49,-2,0
34496,14.39,2.8590807,0.0171534,0.0357599,74.447644,70.046905,-64.238358,1.49,-2,0
34504,14.34,2.8803908,0.0467065,0.0338117,73.622364,72.176955,-66.479503,1.49,-2,158
34522,14.75,2.84774,0.0919979,0.0337178,74.892554,70.485517,-66.722022,0.0,-2,0
34536,13.59,2.8523054,0.1552625,0.2084772,74.714286,56.799395,-66.073439,1.53,-2,0
34543,14.56,2.9392191,0.0627612,0.038687,71.421631,78.278075,-71.461337,1.47,-2,158
34565,13.53,2.9439157,0.0795126,0.22168,71.253374,58.571544,-64.542295,1.96,-2,0
34576,14.02,2.9033127,0.1185208,0.1070431,72.755712,70.927577,-71.374362,93.84,10,0
34579,14.18,2.8530792,0.1215083,0.259563,74.685516,47.702366,-59.439673,1.58,-2,293
34580,14.5,2.9429994,0.0910459,0.0375207,71.283653,79.194344,-73.844734,1.57,-2,158
34597,14.35,2.8838585,0.058888,0.0384794,73.489465,72.479497,-67.203831,1.48,-2,0
34598,13.93,2.8731632,0.020321,0.2110924,73.902877,55.071204,-58.935701,1.17,-2,0
34625,14.08,2.9316997,0.0558984,0.1534751,71.698157,67.669479,-66.654587,1.47,-2,0
34720,14.9,2.8507022,0.0512451,0.0399175,74.776172,69.556945,-64.540663,1.42,-2,158
34729,14.47,2.9012426,0.0434107,0.0350699,72.829601,74.134069,-67.808987,4.23,-2,158
34764,13.93,2.9322712,0.0350137,0.2132346,71.678477,58.790749,-62.474669,1.44,-2,0
34786,14.03,2.9371434,0.0845015,0.0366391,71.497166,78.413392,-72.845177,1.52,-2,158
34827,13.6,2.9073034,0.0305444,0.0445481,72.601949,74.335004,-67.694208,1.49,-2,158
34874,14.6,2.8449584,0.0841829,0.0324159,75.002568,70.214982,-65.98699,1.44,-2,0
34902,14.39,2.9338015,0.1114398,0.1855266,71.621203,63.953109,-68.781308,1.66,-2,0
34905,14.1,2.9300858,0.0282158,0.2074031,71.758647,59.548702,-62.553173,0.63,-2,0
34910,13.88,2.9224913,0.0725027,0.14834,72.037282,67.614402,-67.1917,1.73,-2,0
35103,12.95,2.9078076,0.0467493,0.0352873,72.582929,74.822517,-68.40835,1.48,-2,158
35114,13.96,2.8965096,0.048791,0.0375887,73.008282,73.624054,-67.653097,1.49,-2,158
35146,14.6,2.8780335,0.0361424,0.0417383,73.712972,71.631392,-65.857751,1.54,-2,158
35149,14.5,2.8533587,0.0164318,0.0312317,74.671819,69.692048,-63.89333,1.49,-2,0
35154,14.63,2.8933826,0.0795332,0.0438924,73.126516,73.454713,-69.031686,1.49,-2,0
35157,15.17,2.903784,0.0567313,0.0355162,72.733019,74.525984,-68.559691,30.82,-2,158
35158,14.75,2.8782732,0.124052,0.0706272,73.703061,71.657111,-71.209451,0.35,-2,0
35204,13.73,2.9185574,0.0786269,0.1032382,72.182338,72.144461,-69.267482,1.5,-2,0
35206,14.23,2.9243576,0.0663068,0.0384526,71.967104,76.668929,-70.54568,1.5,-2,158
35212,14.52,2.9499601,0.0892354,0.0320351,71.031322,80.352159,-74.324009,0.29,-2,158
35215,13.6,2.9323613,0.0729141,0.0384436,71.672397,77.633836,-71.584349,1.49,-2,158
35239,15.34,2.8888147,0.0438915,0.0378264,73.300472,72.829706,-66.91484,4.98,-2,158
35241,15.55,2.84546,0.0381838,0.0360041,74.983085,69.157178,-63.777777,1.5,-2,158
35242,14.93,2.8821265,0.114416,0.0484637,73.55519,72.868833,-70.975636,0.3,10,0
35244,15.7,2.8919871,0.0907188,0.0369346,73.179325,73.736407,-69.852683,1.49,-2,0
35249,14.03,2.9406321,0.077816,0.0347143,71.369955,78.781897,-72.626302,1.49,-2,158
35251,15.01,2.9520274,0.0802469,0.0357375,70.956831,80.461323,-73.688659,0.68,-2,158
35304,15.14,2.8430589,0.0423274,0.0370922,75.078139,69.046693,-63.733621,1.45,-2,158
35305,15.18,2.8907198,0.0459259,0.0361798,73.227885,73.079973,-67.146065,1.48,-2,158
35310,13.28,2.8794461,0.0737528,0.2928856,73.662669,41.973772,-55.644794,1.14,-2,0
35313,14.41,2.8600562,0.0418747,0.0382435,74.409458,70.216568,-64.853372,1.49,-2,158
35315,14.75,2.8705606,0.0488258,0.0365121,74.001098,71.229812,-65.847568,0.0,-2,158
35317,14.2,2.8593112,0.1229936,0.2593777,74.441352,47.816805,-59.929766,1.48,-2,293
35339,13.34,2.9290068,0.0488738,0.0352976,71.795832,77.100565,-70.017722,1.62,-2,158
35420,13.44,2.8794218,0.1135642,0.1817128,73.66074,60.430623,-65.474565,3.48,-2,0
35470,14.59,2.9118839,0.0400245,0.045374,72.430554,74.83161,-68.298091,1.46,-2,0
35485,14.54,2.8342226,0.1729508,0.1183814,75.427238,80.169179,-73.054301,40.5,-2,0
35509,14.21,2.903157,0.2439856,0.0828733,72.761819,77.037043,-94.030375,226.77,10,0
35513,14.47,2.8903464,0.0656834,0.03704,73.242072,73.221884,-68.047693,4.37,-2,158
35523,13.85,2.8427568,0.1813799,0.0835014,75.088344,74.878415,-75.750801,1.81,-2,0
35525,14.44,2.9044164,0.0545103,0.0344697,72.710493,74.504881,-68.501207,53.9,10,158
35533,14.15,2.9023569,0.0987944,0.1002038,72.79413,71.13439,-69.732008,82.04,10,0
35548,13.58,2.8518715,0.1221388,0.2594894,74.733005,47.736853,-59.42207,4.67,-2,293
35555,14.04,2.8863128,0.0285653,0.041375,73.395876,72.372511,-66.229831,1.49,-2,158
35578,14.33,2.952155,0.0737456,0.0405422,70.952288,80.125936,-73.137573,0.63,-2,158
35590,14.23,2.9195102,0.0525028,0.0393462,72.146646,75.980083,-69.467024,3.12,-2,158
35593,13.63,2.8443631,0.043042,0.1062084,75.027,65.385697,-62.363527,1.5,-2,0
35611,13.86,2.8950805,0.3269267,0.0767089,73.053966,83.979421,-122.355849,24.63,-2,0
35612,14.17,2.9535835,0.0561481,0.0356036,70.90093,80.259272,-72.205589,0.0,-2,0
35616,14.12,2.9358244,0.0896813,0.0353817,71.545324,78.389643,-73.187649,1.4,-2,158
35628,14.56,2.9118067,0.1481687,0.0282795,72.43194,77.26948,-77.870315,1.47,-2,0
35632,14.95,2.8806625,0.1359436,0.0581618,73.61101,72.834578,-73.042576,1.55,-2,0
35691,14.73,2.8825127,0.038102,0.0327632,73.541076,72.336608,-66.33604,1.49,-2,158
35768,14.25,2.9104596,0.0569574,0.0399823,72.483623,75.044761,-69.000873,1.2,-2,158
35919,13.3,2.9112232,0.0367183,0.2062869,72.457482,58.354592,-61.722094,1.32,-2,0
35955,14.29,2.9377513,0.0741985,0.0366806,71.475083,78.326587,-72.114157,1.49,-2,158
35988,13.31,2.911923,0.0223131,0.1520482,72.430371,65.933117,-64.381208,1.49,-2,0
36023,12.97,2.9459833,0.1783823,0.2523422,71.178063,55.587029,-71.965569,1.21,-2,0
36036,14.67,2.9512905,0.0817941,0.0361932,70.983372,80.294667,-73.747409,0.19,-2,158
36044,13.88,2.8438823,0.103907,0.0220349,75.044897,71.211785,-67.498175,1.49,-2,0
36049,14.09,2.9426159,0.0410778,0.0329262,71.298052,78.654344,-70.729283,1.49,-2,0
36055,14.57,2.9018006,0.0540458,0.0374566,72.808511,74.208224,-68.263975,6.13,-2,158
36056,13.19,2.925029,0.0550401,0.0399404,71.942413,76.568474,-69.948486,1.49,-2,158
36062,13.97,2.9095621,0.1506088,0.0959897,72.516051,73.252251,-76.200629,26.8,-2,0
36066,14.12,2.8662786,0.0350496,0.0434899,74.167195,70.51551,-64.999274,1.49,-2,158
36128,13.87,2.9246201,0.0556169,0.0407925,71.957509,76.492349,-69.949868,1.49,-2,158
36129,13.89,2.9292665,0.0495481,0.0404779,71.786297,76.958076,-69.997968,1.5,-2,158
36130,14.28,2.8536087,0.013753,0.035335,74.66202,69.595972,-63.836929,1.5,-2,0
36133,14.19,2.8590399,0.0370366,0.0413665,74.449196,69.992256,-64.593737,1.49,-2,158
36172,14.37,2.9224661,0.1265839,0.0307363,72.036175,77.781277,-75.886536,0.27,10,0
36174,13.57,2.944507,0.1253818,0.0302251,71.230001,80.51307,-77.747124,20.19,-2,0
36195,14.0,2.8897918,0.2071572,0.0495701,73.263968,76.546926,-85.638256,35.99,-2,0
36213,13.84,2.8719708,0.123613,0.1125794,73.94644,68.015403,-69.289776,1.65,-2,0
36233,14.16,2.9272035,0.0621073,0.0416755,71.862163,76.807345,-70.465112,1.5,-2,0
36237,12.52,2.8924273,0.1393878,0.1542361,73.163328,65.367288,-70.532844,1.44,-2,0
36251,13.81,2.9474917,0.0805392,0.0338119,71.120753,79.707163,-73.380473,0.91,-2,158
36256,12.25,2.939187,0.1185637,0.185893,71.424258,64.501039,-69.811567,2.32,-2,0
36261,13.15,2.9217229,0.2578301,0.1991375,72.062444,64.751573,-90.254495,67.93,10,0
36281,14.26,2.8462556,0.0501033,0.0369775,74.951571,69.345049,-64.228087,1.47,-2,158
36315,13.51,2.943051,0.0830682,0.0369137,71.28187,79.079354,-73.185997,1.72,-2,158
36352,14.44,2.8573434,0.0530804,0.040062,74.515458,70.064377,-65.068073,1.49,-2,158
36379,13.19,2.9141493,0.2580832,0.1832833,72.344147,66.583675,-91.22099,20.84,-2,0
36462,14.1,2.857492,0.2119894,0.2665742,74.511537,49.217244,-69.118406,0.0,-2,0
36463,14.91,2.8565699,0.3009706,0.0789268,74.538961,84.320155,-107.63862,2.71,-2,0
36494,13.68,2.8629757,0.158204,0.2086683,74.296697,56.781012,-67.099703,24.53,-2,0
36507,14.23,2.9493755,0.0371464,0.2071126,71.055379,61.27165,-63.928766,1.4,-2,845
36514,14.11,2.8515216,0.0838448,0.1180623,74.744769,65.432427,-64.392739,16.57,-2,0
36517,14.91,2.9310646,0.0716412,0.0400081,71.720017,77.413248,-71.383248,1.51,-2,158
36518,14.65,2.9094465,0.0497874,0.0378884,72.52043,74.913416,-68.614745,24.1,-2,158
36590,14.64,2.833585,0.04678,0.0371003,75.455179,69.172877,-63.250068,1.15,-2,158
36600,14.38,2.937549,0.0373795,0.0341861,71.482732,78.005856,-70.205236,0.0,-2,158
36606,15.27,2.8673679,0.0751509,0.0331562,74.124586,71.385223,-66.995227,1.49,-2,0
36609,14.65,2.9071342,0.0549015,0.0368728,72.608115,74.777482,-68.704796,1.54,-2,158
36688,14.63,2.9562006,0.0342142,0.0456566,70.806379,78.707685,-71.356581,122.0,10,0
36713,14.03,2.8966575,0.1080989,0.1856203,73.004062,60.975829,-65.943366,1.21,-2,0
36743,13.77,2.8471512,0.0808755,0.0865692,74.916283,67.66384,-64.899602,1.49,-2,0
36760,14.28,2.9473994,0.0870479,0.0335511,71.12402,79.831823,-73.910905,2.39,-2,158
36762,14.04,2.9232285,0.139302,0.1649866,72.009528,66.472733,-72.250294,1.67,-2,0
36788,14.57,2.8468993,0.2057151,0.2118815,74.926403,60.026445,-72.378202,0.93,-2,0
36790,13.59,2.8529781,0.0917495,0.2340435,74.689103,51.329886,-59.153107,0.25,10,0
36794,14.59,2.8766562,0.0600198,0.030809,73.765767,72.04944,-66.83762,1.49,-2,0
36824,14.3,2.9143442,0.1834439,0.1127929,72.337363,73.106614,-80.968944,0.0,-2,0
36837,14.82,2.894817,0.0601417,0.0378931,73.072288,73.560009,-68.058432,1.79,-2,158
36838,14.57,2.8457295,0.0515961,0.0393765,74.972371,69.268961,-64.223672,1.49,-2,158
36842,15.13,2.8751323,0.0707379,0.0417886,73.824414,71.720432,-67.177298,1.5,-2,0
36850,14.05,2.9115008,0.0440686,0.0352331,72.444792,75.179441,-68.564593,1.48,-2,158
36873,14.73,2.8719425,0.0650951,0.0368855,73.947546,71.523983,-66.698569,1.39,-2,158
36884,14.41,2.914564,0.058466,0.0378619,72.330401,75.556446,-69.431311,1.49,-2,158
36932,13.86,2.8439502,0.1191417,0.182959,75.043873,59.391165,-63.516007,1.81,-2,0
36945,15.04,2.8574655,0.0442356,0.107432,74.511272,66.126351,-63.219554,1.5,-2,16286
36946,14.9,2.8477585,0.0910289,0.0565453,74.891985,69.641027,-66.312584,0.72,-2,0
36950,14.66,2.8268591,0.0292635,0.0392967,75.7247,71.879941,-62.252162,5.59,-2,0
36953,14.77,2.9160908,0.0472776,0.0382581,72.273691,75.603718,-69.010077,1.49,-2,158
36954,14.67,2.8522482,0.0610023,0.2295042,74.717866,51.621925,-57.906136,0.3,10,0
36958,14.35,2.8383008,0.1228109,0.0548539,75.266342,72.291754,-68.451789,0.96,-2,0
36975,14.19,2.9302846,0.0293668,0.2309112,71.751812,55.643317,-61.072338,0.0,-2,0
36997,13.32,2.8604918,0.2095551,0.2480112,74.39427,52.417896,-71.160861,15.06,10,0
37029,14.17,2.8737441,0.0449333,0.0375458,73.878117,71.446222,-65.90824,1.53,-2,158
37037,14.67,2.8339879,0.0486405,0.0363476,75.439067,69.217078,-63.353076,1.47,-2,158
37039,14.49,2.882153,0.0413876,0.0437796,73.554885,71.977756,-66.281525,1.49,-2,0
37045,14.93,2.8953906,0.0546308,0.0336948,73.050581,73.687601,-67.879677,1.49,-2,158
37048,14.75,2.8614062,0.0459519,0.0389031,74.356751,70.346229,-65.079863,1.55,-2,158
37061,14.6,2.9193738,0.0730154,0.0387111,72.151528,76.180821,-70.60399,1.47,-2,158
37063,14.53,2.8271356,0.0198881,0.0396697,75.713794,70.541446,-62.093473,0.56,-2,0
37066,14.37,2.9271651,0.0963309,0.0805691,71.863504,75.118809,-72.077845,1.47,-2,0
37069,14.53,2.8869526,0.0520388,0.0346325,73.371309,72.819079,-67.152401,1.48,-2,158
37070,14.72,2.9435319,0.0255053,0.0370575,71.26484,78.528521,-70.254696,1.44,-2,158
37073,14.68,2.9363643,0.0799861,0.0350966,71.525694,78.303884,-72.446359,1.49,-2,158
37114,14.06,2.9251397,0.0583143,0.2146166,71.940837,58.143716,-62.790846,1.49,-2,0
37129,14.5,2.8593218,0.054066,0.0374794,74.438069,70.311388,-65.278056,1.49,-2,158
37138,14.22,2.9183191,0.0813166,0.0354891,72.190566,76.306255,-71.163184,1.55,-2,158
37144,14.5,2.8555015,0.0429984,0.0381027,74.587661,69.866193,-64.583954,1.49,-2,158
37168,14.58,2.903202,0.0606277,0.1074114,72.759046,70.090285,-66.953318,53.29,10,0
37173,14.38,2.8702187,0.1056373,0.1802284,74.01486,59.947992,-64.298207,21.72,-2,0
37184,14.31,2.8390162,0.0502554,0.0379514,75.238613,69.037414,-63.73412,1.49,-2,158
37193,14.64,2.8813417,0.0472245,0.1001734,73.586398,68.648792,-65.134263,1.48,-2,0
37201,14.08,2.9238123,0.0578108,0.0378601,71.987322,76.542614,-70.024297,1.49,-2,158
37207,13.76,2.9483557,0.0683025,0.2401807,71.092876,55.636362,-62.830192,2.87,-2,0
37216,14.26,2.8419711,0.0573267,0.1988184,75.123133,55.594461,-58.783634,1.07,-2,0
37232,14.4,2.9474406,0.0389898,0.1441635,71.124154,70.277727,-67.478541,1.51,-2,0
37256,14.36,2.8389292,0.0388494,0.1921812,75.24392,56.184232,-58.340516,1.49,-2,0
37289,14.49,2.8454477,0.0396169,0.0405906,74.983587,69.039406,-63.766616,1.48,-2,158
37292,13.74,2.8732398,0.0827488,0.2202069,73.899841,54.105518,-60.590442,1.28,-2,0
37346,14.18,2.8955886,0.0504256,0.0334234,73.043114,73.674717,-67.708107,1.49,-2,158
37361,14.59,2.8940073,0.039998,0.0369217,73.103101,73.330129,-67.151936,1.49,-2,158
37375,13.37,2.8516793,0.2085536,0.2702691,74.738483,49.053279,-67.991054,30.51,-2,0
37411,14.93,2.920732,0.0826613,0.0337871,72.101052,76.644368,-71.43962,1.86,-2,158
37420,13.99,2.9451878,0.0709755,0.1927548,71.206569,63.396654,-66.057505,1.58,-2,0
37464,14.81,2.903006,0.0752482,0.0363225,72.765815,74.584713,-69.55481,62.22,10,158
37469,14.96,2.9111638,0.1274991,0.0443335,72.456435,76.120962,-74.90257,0.27,10,0
37533,14.29,2.8603151,0.0566988,0.0354475,74.399248,70.482486,-65.486733,1.49,-2,158
37599,13.57,2.87597,0.1076622,0.1521735,73.792995,63.848037,-66.334049,1.71,-2,0
37600,14.5,2.8505688,0.0506774,0.0626559,74.781558,68.634679,-64.147729,1.33,-2,0
37658,14.41,2.8450971,0.1438424,0.0916851,74.996642,70.143407,-70.268741,2.62,-2,0
37659,14.67,2.9488176,0.0790418,0.0320028,71.072762,79.924666,-73.394793,1.64,-2,158
